shipment_id,shipment_date,origin_warehouse,destination_region,carrier,transport_mode,distance_km,weight_kg,shipment_volume_units,inventory_level,transportation_cost,delivery_time_days,delayed,distance_km_norm,weight_kg_norm,transportation_cost_norm,delivery_time_days_norm,inventory_level_norm,shipment_volume_units_norm
SHP100254,2025-03-19 02:39:43.986655,WH-Chennai,East,Carrier B,Air,1135.5,23.1,103,3343,18295.03375,0.9,0,0.6553808238469664,0.012840110058086211,1.0,0.2857142857142857,0.6684684684684684,0.2571428571428571
SHP100429,2025-05-11 05:43:29.174311,WH-Kolkata,South,Carrier C,Rail,321.8,422.0,131,1790,4218.67,0.2,0,0.17791339044713061,0.31771629471109747,0.23849366188539764,0.0,0.3575575575575576,0.6571428571428571
SHP100588,2025-06-28 12:12:36.630525,WH-Mumbai,East,Carrier A,Road,650.7,509.8,95,726,7748.08,0.3,0,0.370907170519892,0.3848211556099052,0.42942848941179335,0.040816326530612235,0.14454454454454455,0.14285714285714285
SHP100178,2025-02-24 00:55:14.762301,WH-Bengaluru,South,Carrier C,Road,333.5,269.0,107,530,4819.82,0.2,0,0.18477878183311816,0.2007795781106695,0.2710148117567622,0.0,0.10530530530530531,0.3142857142857143
SHP100646,2025-07-16 02:48:08.407005,WH-Chennai,East,Carrier D,Road,1138.0,89.1,109,2103,13971.46,1.3,0,0.6568477878183312,0.06328339957199633,0.7661023207125548,0.4489795918367347,0.4202202202202202,0.34285714285714286
SHP100389,2025-04-29 02:16:54.845704,WH-Mumbai,Central,Carrier B,Road,810.9,225.2,112,2567,10705.12,1.1,0,0.46491022180495245,0.16730357688780187,0.5893991140738908,0.3673469387755102,0.5131131131131131,0.38571428571428573
SHP100132,2025-02-10 01:45:41.284403,WH-Chennai,East,Carrier D,Road,413.7,175.1,122,3281,5435.22,0.2,0,0.23183898603450295,0.1290125343931519,0.30430686137971447,0.0,0.6560560560560561,0.5285714285714286
SHP100764,2025-08-20 22:33:31.676397,WH-Kolkata,South,Carrier A,Sea,162.5,86.3,114,1709,1111.07,1.0,0,0.08443844619176154,0.061143381228981955,0.07037800798827962,0.32653061224489793,0.34134134134134136,0.4142857142857143
SHP101149,2025-12-15 19:41:47.089241,WH-Kolkata,West,Carrier D,Road,890.7,194.3,108,3562,10999.46,2.1,0,0.5117357117709189,0.1436869458881076,0.6053223865568608,0.7755102040816326,0.7123123123123123,0.32857142857142857
SHP100862,2025-09-19 16:35:37.781484,WH-Bengaluru,West,Carrier B,Road,237.5,238.7,114,113,3762.89,0.8,0,0.12844736533270742,0.17762152247019258,0.21383677144479124,0.2448979591836735,0.02182182182182182,0.4142857142857143
SHP100289,2025-03-29 17:40:29.024186,WH-Chennai,Central,Carrier C,Rail,268.7,285.3,111,914,3064.49,1.2,0,0.1467550756953409,0.2132375420360746,0.17605456888276677,0.4081632653061224,0.18218218218218218,0.37142857142857144
SHP100246,2025-03-16 16:22:25.120934,WH-Bengaluru,Central,Carrier B,Air,1376.3,406.2,109,2352,18295.03375,1.2,0,0.79667879356883,0.30564047691837354,1.0,0.4081632653061224,0.47007007007007007,0.34285714285714286
SHP100552,2025-06-17 13:54:41.734778,WH-Mumbai,North,Carrier C,Rail,540.1,115.5,127,551,4170.07,0.8,0,0.3060086844267105,0.08346071537756038,0.2358644879957722,0.2448979591836735,0.10950950950950951,0.6
SHP100089,2025-01-28 00:27:37.381150,WH-Chennai,West,Carrier D,Road,748.4,106.3,120,61,8682.06,0.5,0,0.4282361225208309,0.07642922653622745,0.4799551525688375,0.12244897959183672,0.011411411411411412,0.5
SHP100192,2025-02-28 06:55:32.777314,WH-Chennai,East,Carrier C,Road,752.3,130.9,134,3789,10465.43,1.1,0,0.43052458631616003,0.0952308162641394,0.5764323097610449,0.3673469387755102,0.7577577577577578,0.7
SHP100920,2025-10-07 07:11:09.557964,WH-Mumbai,East,Carrier B,Road,169.2,271.3,128,3526,2741.58,0.5,0,0.08836990963501935,0.20253745032100273,0.15858571002064864,0.12244897959183672,0.7051051051051052,0.6142857142857143
SHP101199,2025-12-31 00:00:00.000000,WH-Mumbai,South,Carrier C,Sea,495.1,153.7,118,3273,2251.82,0.9,0,0.27960333294214296,0.11265667991439925,0.13209056178643172,0.2857142857142857,0.6544544544544545,0.4714285714285714
SHP100436,2025-05-13 08:43:38.181818,WH-Mumbai,East,Carrier B,Rail,516.8,99.3,114,3569,3391.78,0.6,0,0.2923365802135899,0.07107918067869153,0.19376037798432033,0.16326530612244897,0.7137137137137137,0.4142857142857143
SHP101127,2025-12-09 03:24:10.208507,WH-Delhi,West,Carrier D,Air,110.8,232.0,117,2995,7360.07,0.9,0,0.05410163126393615,0.17250076429226535,0.4084378358950535,0.2857142857142857,0.5987987987987988,0.45714285714285713
SHP101087,2025-11-26 23:57:35.879899,WH-Delhi,Central,Carrier C,Rail,1316.4,149.7,113,4670,10130.83,1.3,0,0.7615303368149279,0.10959951085295014,0.5583310426114838,0.4489795918367347,0.9341341341341342,0.4
SHP100146,2025-02-14 07:45:59.299416,WH-Bengaluru,West,Carrier A,Air,782.1,223.8,119,3342,18295.03375,0.2,0,0.44801079685482925,0.1662335677162947,1.0,0.0,0.6682682682682682,0.4857142857142857
SHP100118,2025-02-05 19:45:23.269391,WH-Delhi,South,Carrier B,Road,545.7,138.2,114,4200,7131.42,1.7,1,0.3092946837225678,0.10081014980128399,0.39606827602133227,0.6122448979591836,0.8400400400400401,0.4142857142857143
SHP101171,2025-12-22 11:59:23.969974,WH-Chennai,North,Carrier D,Sea,203.2,32.1,118,3034,1047.87,1.1,0,0.1083206196455815,0.019718740446346684,0.06695899996720295,0.3673469387755102,0.6066066066066066,0.4714285714285714
SHP100771,2025-08-23 01:33:40.683903,WH-Delhi,West,Carrier B,Air,336.7,440.1,126,1436,18295.03375,0.9,0,0.18665649571646517,0.3315499847141547,1.0,0.2857142857142857,0.2866866866866867,0.5857142857142857
SHP100692,2025-07-30 01:57:41.884904,WH-Mumbai,Central,Carrier D,Road,398.4,466.3,115,3065,6074.77,0.3,0,0.22286116652975,0.3515744420666463,0.3389053832132522,0.040816326530612235,0.6128128128128129,0.42857142857142855
SHP100752,2025-08-17 07:07:33.377814,WH-Kolkata,West,Carrier A,Air,499.2,100.4,127,862,18295.03375,0.6,0,0.28200915385518127,0.07191990217059004,1.0,0.16326530612244897,0.17177177177177178,0.6
SHP100675,2025-07-24 22:05:54.295246,WH-Delhi,East,Carrier A,Road,223.2,133.3,134,4533,3389.73,0.2,0,0.1200563314165004,0.09706511770100887,0.19364947661654805,0.0,0.9067067067067067,0.7
SHP100026,2025-01-08 21:26:16.313594,WH-Mumbai,East,Carrier C,Road,446.8,161.8,140,2601,5585.0,1.6,0,0.25126158901537377,0.11884744726383369,0.31240969399675345,0.5714285714285714,0.5199199199199199,0.7857142857142857
SHP100014,2025-01-05 06:00:18.015012,WH-Kolkata,North,Carrier B,Road,337.1,106.1,124,910,4589.09,1.3,0,0.18689120995188357,0.076276368083155,0.25853272756842327,0.4489795918367347,0.18138138138138138,0.5571428571428572
SHP100500,2025-06-01 19:02:09.107589,WH-Mumbai,West,Carrier A,Road,281.5,392.4,121,1479,4529.27,0.8,0,0.154265931228729,0.2950932436563741,0.2552965715586004,0.2448979591836735,0.2952952952952953,0.5142857142857142
SHP100082,2025-01-25 21:27:28.373644,WH-Bengaluru,North,Carrier C,Road,284.6,44.1,104,4585,3016.71,1.0,0,0.15608496655322146,0.028890247630693977,0.1734697555402503,0.32653061224489793,0.9171171171171171,0.2714285714285714
SHP100737,2025-08-12 17:50:05.504587,WH-Delhi,South,Carrier D,Road,451.5,150.9,126,566,5879.83,1.3,0,0.2540194812815397,0.11051666157138489,0.3283594746115325,0.4489795918367347,0.11251251251251251,0.5857142857142857
SHP101028,2025-11-09 02:04:54.245204,WH-Delhi,Central,Carrier B,Road,84.6,291.5,96,2704,1441.58,0.2,0,0.03872784884403239,0.21797615408132068,0.08825801338457788,0.0,0.5405405405405406,0.15714285714285714
SHP100754,2025-08-17 21:41:53.094245,WH-Kolkata,East,Carrier B,Rail,205.0,265.0,104,2565,2350.57,2.1,1,0.1093768337049642,0.1977224090492204,0.137432761819364,0.7755102040816326,0.5127127127127127,0.2714285714285714
SHP100600,2025-07-02 03:38:34.929107,WH-Delhi,East,Carrier A,Road,872.0,84.8,120,829,11190.18,0.8,0,0.5007628212651097,0.059996942830938545,0.6156400006356543,0.2448979591836735,0.16516516516516516,0.5
SHP100273,2025-03-24 21:05:51.292743,WH-Delhi,Central,Carrier D,Rail,417.9,237.0,112,1982,3602.75,1.7,1,0.23430348550639593,0.1763222256190767,0.20517348118379097,0.6122448979591836,0.395995995995996,0.38571428571428573
SHP100819,2025-09-06 15:17:33.878231,WH-Delhi,Central,Carrier B,Sea,730.0,569.9,119,3391,3837.45,0.9,0,0.41743926769158546,0.4307551207581779,0.2178703353380108,0.2857142857142857,0.6780780780780781,0.4857142857142857
SHP100466,2025-05-22 11:18:33.928273,WH-Chennai,North,Carrier B,Road,791.9,235.8,115,2944,9388.21,0.8,0,0.4537612956225795,0.175405074900642,0.5181566163992692,0.2448979591836735,0.5885885885885885,0.42857142857142855
SHP101125,2025-12-08 12:49:50.492076,WH-Mumbai,West,Carrier C,Rail,282.7,186.8,126,1151,3197.35,0.2,0,0.15497007393498413,0.13795475389789055,0.1832420594789732,0.0,0.22962962962962963,0.5857142857142857
SHP101068,2025-11-21 05:31:28.573811,WH-Delhi,North,Carrier B,Road,454.5,425.4,137,3852,7114.46,1.2,0,0.2557798380471775,0.3203148884133292,0.39515077007137245,0.4081632653061224,0.7703703703703704,0.7428571428571429
SHP101080,2025-11-24 20:57:26.872393,WH-Kolkata,North,Carrier A,Road,283.7,434.3,115,2886,4595.73,0.2,0,0.15555685952353007,0.3271170895750535,0.258891939803549,0.0,0.576976976976977,0.42857142857142855
SHP100447,2025-05-16 16:52:26.622185,WH-Delhi,South,Carrier A,Rail,600.7,79.1,127,1129,4515.37,0.6,0,0.3415678910925948,0.05564047691837358,0.25454460618687624,0.16326530612244897,0.22522522522522523,0.6
SHP100371,2025-04-23 15:07:57.397831,WH-Delhi,Central,Carrier D,Rail,407.7,104.1,118,1725,18295.03375,0.8,0,0.22831827250322728,0.07474778355243045,1.0,0.2448979591836735,0.34454454454454453,0.4714285714285714
SHP100557,2025-06-19 02:20:31.025854,WH-Chennai,West,Carrier D,Road,306.4,149.4,113,168,4171.13,0.2,0,0.16887689238352302,0.10937022317334147,0.2359218321176447,0.0,0.03283283283283283,0.4
SHP100271,2025-03-24 06:31:31.576313,WH-Mumbai,South,Carrier D,Sea,545.7,446.3,138,85,3471.38,1.9,1,0.3092946837225678,0.33628859675940076,0.1980665969475751,0.693877551020408,0.016216216216216217,0.7571428571428571
SHP100605,2025-07-03 16:04:24.220183,WH-Kolkata,South,Carrier C,Sea,1010.7,347.5,116,2481,4495.6,1.5,1,0.5821499823964323,0.260776520941608,0.2534750842157262,0.5306122448979592,0.4958958958958959,0.44285714285714284
SHP100449,2025-05-17 07:26:46.338615,WH-Delhi,North,Carrier C,Rail,769.2,402.4,128,4456,4218.67,0.8,0,0.44044126276258655,0.3027361663099969,0.23849366188539764,0.2448979591836735,0.8912912912912913,0.6142857142857143
SHP101044,2025-11-13 22:39:31.976647,WH-Bengaluru,East,Carrier D,Road,825.1,167.1,118,4087,10470.47,0.5,0,0.4732425771623049,0.12289819627025372,0.57670496483108,0.12244897959183672,0.8174174174174175,0.4714285714285714
SHP100523,2025-06-08 18:36:55.846538,WH-Chennai,East,Carrier B,Road,557.1,214.6,133,4141,8041.79,0.2,0,0.31598403943199155,0.15920207887496177,0.44531768001100897,0.0,0.8282282282282283,0.6857142857142857
SHP100214,2025-03-06 23:13:09.658048,WH-Mumbai,South,Carrier B,Road,608.0,256.1,130,3959,18295.03375,1.0,0,0.34585142588898016,0.19092020788749617,1.0,0.32653061224489793,0.7917917917917918,0.6428571428571429
SHP100344,2025-04-15 10:24:31.226021,WH-Kolkata,Central,Carrier D,Air,345.2,290.9,123,1465,18295.03375,1.0,0,0.1916441732191057,0.21751757872210328,1.0,0.32653061224489793,0.2924924924924925,0.5428571428571428
SHP101064,2025-11-20 00:22:49.140950,WH-Kolkata,East,Carrier D,Road,279.2,147.9,100,2355,3999.25,0.4,0,0.15291632437507333,0.10822378477529807,0.22662342865779253,0.08163265306122448,0.47067067067067064,0.21428571428571427
SHP100147,2025-02-14 15:03:09.157631,WH-Bengaluru,North,Carrier A,Air,353.5,204.3,136,2574,18295.03375,0.8,0,0.19651449360403705,0.15132986854173033,1.0,0.2448979591836735,0.5145145145145145,0.7285714285714285
SHP100412,2025-05-06 01:51:41.584653,WH-Kolkata,West,Carrier C,Air,525.5,442.8,114,3995,18295.03375,0.2,0,0.29744161483393966,0.33361357383063284,1.0,0.0,0.798998998998999,0.4142857142857143
SHP101097,2025-11-30 00:49:14.462051,WH-Mumbai,North,Carrier D,Sea,471.4,416.7,136,12,2942.21,2.3,0,0.265696514493604,0.3136655457046774,0.1694394375407216,0.857142857142857,0.0016016016016016017,0.7285714285714285
SHP100342,2025-04-14 19:50:11.509591,WH-Mumbai,South,Carrier D,Sea,352.8,80.3,123,2203,1962.05,1.4,1,0.1961037436920549,0.056557627636808314,0.11641451820625152,0.48979591836734687,0.4402402402402402,0.5428571428571428
SHP100173,2025-02-22 12:29:25.471226,WH-Chennai,East,Carrier D,Rail,326.8,117.1,114,2006,2370.41,0.3,0,0.18084731838986035,0.08468358300214002,0.1385060706664868,0.040816326530612235,0.4008008008008008,0.4142857142857143
SHP101109,2025-12-03 16:15:12.760633,WH-Chennai,South,Carrier A,Road,474.5,196.7,112,1184,5729.6,0.9,0,0.26751554981809644,0.14552124732497704,0.3202322977918118,0.2857142857142857,0.23623623623623624,0.38571428571428573
SHP100708,2025-08-03 22:32:19.616346,WH-Mumbai,North,Carrier B,Road,490.1,441.9,111,2551,6684.25,1.8,1,0.2766694049994132,0.3329257107918067,0.3718771713253694,0.6530612244897959,0.5099099099099099,0.37142857142857144
SHP100305,2025-04-03 14:15:06.755629,WH-Chennai,South,Carrier B,Road,310.4,88.9,123,1763,4110.94,0.5,0,0.1712240347377068,0.06313054111892388,0.2326656597633946,0.12244897959183672,0.3521521521521522,0.5428571428571428
SHP100543,2025-06-14 20:20:13.010842,WH-Delhi,West,Carrier C,Road,304.0,427.0,115,94,4565.1,1.5,1,0.16746860697101276,0.32153775603790885,0.2572349110743469,0.5306122448979592,0.018018018018018018,0.42857142857142855
SHP100916,2025-10-06 02:02:30.125104,WH-Mumbai,West,Carrier D,Air,457.5,224.5,121,861,18295.03375,0.4,0,0.25754019481281537,0.16676857230204828,1.0,0.08163265306122448,0.17157157157157157,0.5142857142857142
SHP100726,2025-08-09 09:41:17.064220,WH-Delhi,South,Carrier D,Sea,538.7,569.8,126,2542,3284.17,1.8,1,0.3051871846027462,0.4306786915316417,0.1879388676496991,0.6530612244897959,0.5081081081081081,0.5857142857142857
SHP100881,2025-09-25 11:01:45.087572,WH-Bengaluru,South,Carrier B,Road,422.6,240.8,110,2427,5126.22,0.9,0,0.2370613777725619,0.17922653622745335,0.28759050887160226,0.2857142857142857,0.4850850850850851,0.35714285714285715
SHP100285,2025-03-28 12:31:49.591326,WH-Chennai,Central,Carrier D,Sea,227.1,120.2,125,4362,1795.18,1.2,0,0.12234479521182959,0.08705288902476306,0.10738714686958913,0.4081632653061224,0.8724724724724725,0.5714285714285714
SHP100221,2025-03-09 02:13:18.665554,WH-Bengaluru,Central,Carrier C,Road,1454.3,343.7,106,1472,18295.03375,1.5,1,0.8424480694754137,0.2578722103332314,1.0,0.5306122448979592,0.2938938938938939,0.3
SHP100730,2025-08-10 14:49:56.497080,WH-Chennai,South,Carrier C,Road,284.1,167.4,125,4303,4131.4,0.9,0,0.15579157375894848,0.12312748394986242,0.23377250951199,0.2857142857142857,0.8606606606606607,0.5714285714285714
SHP100022,2025-01-07 16:17:36.880733,WH-Bengaluru,North,Carrier B,Rail,185.9,151.4,114,3992,1347.32,1.5,1,0.09816922896373666,0.11089880770406603,0.08315871439618093,0.5306122448979592,0.7983983983983984,0.4142857142857143
SHP100917,2025-10-06 09:19:39.983319,WH-Bengaluru,North,Carrier B,Rail,573.3,62.8,114,1876,4696.44,0.4,0,0.3254899659664358,0.043182512992968505,0.26434017236371726,0.08163265306122448,0.3747747747747748,0.4142857142857143
SHP100116,2025-02-05 05:11:03.552960,WH-Chennai,Central,Carrier C,Road,271.6,26.2,118,332,3601.08,1.2,0,0.14845675390212418,0.01520941608070926,0.20508313714272772,0.4081632653061224,0.06566566566566566,0.4714285714285714
SHP100929,2025-10-10 00:45:38.281901,WH-Mumbai,West,Carrier C,Sea,250.4,119.0,119,3478,1429.83,0.5,0,0.13601689942495013,0.08613573830632834,0.08762235920344418,0.12244897959183672,0.6954954954954955,0.4857142857142857
SHP100361,2025-04-20 14:16:18.815679,WH-Bengaluru,East,Carrier D,Road,243.9,68.8,117,1617,2903.28,0.8,0,0.13220279309940147,0.047768266585142154,0.1673333935176122,0.2448979591836735,0.3229229229229229,0.45714285714285713
SHP100095,2025-01-29 20:10:36.530442,WH-Chennai,East,Carrier A,Road,299.2,230.1,111,486,3866.76,0.2,0,0.16465203614599222,0.17104860898807703,0.21945595440601331,0.0,0.0964964964964965,0.37142857142857144
SHP100984,2025-10-26 17:29:40.483736,WH-Delhi,South,Carrier A,Road,1178.8,262.9,124,2895,14954.25,2.6500000000000004,0,0.6807886398310058,0.1961173952919596,0.8192695183871426,1.0,0.5787787787787788,0.5571428571428572
SHP100261,2025-03-21 05:39:52.994161,WH-Mumbai,East,Carrier C,Road,253.3,197.5,123,452,3676.44,0.6,0,0.13771857763173337,0.14613268113726688,0.20915997961849256,0.16326530612244897,0.08968968968968968,0.5428571428571428
SHP100945,2025-10-14 21:20:16.013344,WH-Chennai,South,Carrier D,Road,771.9,150.5,115,1716,9155.21,0.4,0,0.4420255838516606,0.11021094466523997,0.5055517292329581,0.08163265306122448,0.34274274274274275,0.42857142857142855
SHP100995,2025-10-30 01:38:28.924103,WH-Mumbai,North,Carrier C,Air,646.5,271.5,109,1074,18295.03375,0.6,0,0.36844267104799905,0.20269030877407518,1.0,0.16326530612244897,0.21421421421421422,0.34285714285714286
SHP100778,2025-08-25 04:33:49.691409,WH-Kolkata,West,Carrier D,Road,264.1,190.8,119,1113,4016.72,0.6,0,0.14405586198802958,0.14101192295933965,0.22756852470412497,0.16326530612244897,0.222022022022022,0.4857142857142857
SHP100179,2025-02-24 08:12:24.620517,WH-Kolkata,South,Carrier D,Road,473.9,264.5,115,923,4655.92,1.9,0,0.26716347846496885,0.19734026291653925,0.2621481121577991,0.693877551020408,0.183983983983984,0.42857142857142855
SHP100102,2025-01-31 23:10:45.537948,WH-Bengaluru,South,Carrier D,Sea,411.4,130.0,104,4467,1636.59,0.4,0,0.23048937918084728,0.09454295322531335,0.0988077088622703,0.08163265306122448,0.8934934934934935,0.2714285714285714
SHP100574,2025-06-24 06:12:18.615512,WH-Kolkata,South,Carrier A,Road,330.9,75.5,104,3412,4210.27,0.2,0,0.1832531393028987,0.0528890247630694,0.23803923676867228,0.0,0.6822822822822823,0.2714285714285714
SHP100563,2025-06-20 22:03:30.175145,WH-Delhi,North,Carrier A,Sea,616.2,42.8,148,2883,3448.16,1.4,1,0.3506630677150569,0.02789666768572302,0.19681043608919851,0.48979591836734687,0.5763763763763764,0.9
SHP100184,2025-02-25 20:38:13.911592,WH-Kolkata,North,Carrier D,Road,761.0,374.5,127,813,10349.2,2.1,1,0.43562962093650975,0.28141241210638945,0.5701444726994983,0.7755102040816326,0.16196196196196197,0.6
SHP100467,2025-05-22 18:35:43.786488,WH-Bengaluru,West,Carrier D,Sea,504.6,179.2,103,1923,2347.37,1.1,0,0.28517779603332943,0.13214613268113723,0.1372596474891829,0.3673469387755102,0.3841841841841842,0.2571428571428571
SHP101009,2025-11-03 07:38:46.939115,WH-Mumbai,East,Carrier B,Road,456.0,197.5,118,883,6505.62,0.7,0,0.2566600164299965,0.14613268113726688,0.36221360482529147,0.20408163265306117,0.17597597597597597,0.4714285714285714
SHP100968,2025-10-21 20:55:02.752293,WH-Delhi,East,Carrier D,Rail,445.5,305.1,118,1191,4013.32,0.4,0,0.25049876775026403,0.22837052889024761,0.22738459072830758,0.08163265306122448,0.23763763763763765,0.4714285714285714
SHP100071,2025-01-22 13:18:39.933277,WH-Mumbai,South,Carrier C,Road,574.2,84.7,133,2055,7222.72,0.9,1,0.32601807299612723,0.05992051360440232,0.40100744425431173,0.2857142857142857,0.4106106106106106,0.6857142857142857
SHP101032,2025-11-10 07:13:33.678065,WH-Kolkata,North,Carrier A,Sea,531.3,127.9,124,105,2891.2,1.2,0,0.3008449712475061,0.09293793946805258,0.16667988692117855,0.4081632653061224,0.02022022022022022,0.5571428571428572
SHP101094,2025-11-29 02:57:44.887406,WH-Kolkata,North,Carrier D,Rail,686.9,112.9,121,366,5016.99,0.6,0,0.3921488088252552,0.08147355548761846,0.28168135940732686,0.16326530612244897,0.07247247247247247,0.5142857142857142
SHP100346,2025-04-16 00:58:50.942452,WH-Delhi,North,Carrier D,Rail,246.0,230.5,111,402,2007.57,0.3,0,0.13343504283534796,0.17135432589422192,0.11887706955307763,0.040816326530612235,0.07967967967967968,0.37142857142857144
SHP101188,2025-12-27 15:51:11.559633,WH-Mumbai,West,Carrier D,Sea,1595.7,91.5,140,2007,2533.84,2.4,1,0.9254195516958104,0.06511770100886578,0.14734734409820455,0.8979591836734692,0.401001001001001,0.7857142857142857
SHP101108,2025-12-03 08:58:02.902418,WH-Chennai,East,Carrier D,Rail,676.5,138.3,122,3212,4994.02,1.1,0,0.3860462387043774,0.10088657902782024,0.2804387231059957,0.3673469387755102,0.6422422422422422,0.5285714285714286
SHP100029,2025-01-09 19:17:45.888240,WH-Mumbai,North,Carrier C,Road,862.6,50.7,133,529,10429.91,1.7,1,0.4952470367327778,0.03393457658208499,0.5745107406960346,0.6122448979591836,0.10510510510510511,0.6857142857142857
SHP100039,2025-01-12 20:09:24.470391,WH-Mumbai,West,Carrier A,Air,427.5,156.4,121,4635,18295.03375,0.2,0,0.23993662715643702,0.1147202690308774,1.0,0.0,0.9271271271271271,0.5142857142857142
SHP100504,2025-06-03 00:10:48.540450,WH-Chennai,South,Carrier D,Rail,548.8,527.0,122,233,4681.8,1.2,0,0.31111371904706014,0.3979669825741364,0.26354817430313876,0.4081632653061224,0.04584584584584585,0.5285714285714286
SHP100157,2025-02-17 15:54:47.739783,WH-Bengaluru,Central,Carrier D,Road,18.6,243.7,110,1300,1041.63,0.8,0,0.0,0.18144298379700394,0.06662142702334982,0.2448979591836735,0.2594594594594595,0.35714285714285715
SHP100658,2025-07-19 18:14:06.705587,WH-Chennai,South,Carrier B,Road,1117.8,175.9,108,3249,13485.62,1.8,0,0.6449947189297031,0.12962396820544175,0.7398192375328099,0.6530612244897959,0.6496496496496497,0.32857142857142857
SHP100635,2025-07-12 18:39:19.966638,WH-Bengaluru,South,Carrier A,Road,440.1,417.8,141,3788,6890.21,1.4,1,0.24733012557211595,0.31450626719657593,0.38301924240165025,0.48979591836734687,0.7575575575575576,0.8
SHP101081,2025-11-25 04:14:36.730608,WH-Mumbai,West,Carrier A,Road,319.7,337.5,118,4614,4904.97,0.3,0,0.1766811407111841,0.2531335982879853,0.2756212758864248,0.040816326530612235,0.9229229229229229,0.4714285714285714
SHP100394,2025-04-30 14:42:44.136780,WH-Kolkata,West,Carrier B,Road,638.7,225.7,120,2894,8183.25,1.0,0,0.3638657434573407,0.167685723020483,0.45297041536957716,0.32653061224489793,0.5785785785785785,0.5
SHP100052,2025-01-16 18:52:32.627189,WH-Chennai,East,Carrier B,Road,802.5,197.5,125,2971,10584.54,1.3,0,0.4599812228611665,0.14613268113726688,0.5828759497197544,0.4489795918367347,0.593993993993994,0.5714285714285714
SHP100841,2025-09-13 07:35:10.758965,WH-Chennai,North,Carrier B,Rail,362.6,176.8,95,4854,2841.44,0.2,0,0.20185424245980518,0.1303118312442678,0.1639879590868625,0.0,0.970970970970971,0.14285714285714285
SHP100359,2025-04-19 23:41:59.099249,WH-Chennai,Central,Carrier B,Rail,1117.1,87.0,123,3967,7680.56,1.8,1,0.6445839690177209,0.06167838581473555,0.4257757770449722,0.6530612244897959,0.7933933933933934,0.5428571428571428
SHP100745,2025-08-15 04:07:24.370308,WH-Chennai,North,Carrier C,Rail,762.7,171.7,120,2670,6318.59,1.6,1,0.4366271564370379,0.12641394069092018,0.35209561320848815,0.5714285714285714,0.5337337337337338,0.5
SHP100402,2025-05-03 01:00:03.002502,WH-Bengaluru,East,Carrier B,Road,198.2,407.3,130,4239,3885.47,2.1,1,0.10538669170285177,0.30648119841027205,0.22046813225529088,0.7755102040816326,0.8478478478478478,0.6428571428571429
SHP100421,2025-05-08 19:26:10.308590,WH-Mumbai,West,Carrier C,Road,850.5,242.0,120,1593,10892.73,1.1,0,0.48814693111137186,0.1801436869458881,0.5995484826630394,0.3673469387755102,0.31811811811811813,0.5
SHP100448,2025-05-17 00:09:36.480400,WH-Bengaluru,North,Carrier B,Road,682.8,206.5,89,4378,8039.64,1.3,0,0.38974298791221684,0.15301131152552735,0.4452013688204186,0.4489795918367347,0.8756756756756757,0.05714285714285714
SHP100677,2025-07-25 12:40:14.011676,WH-Kolkata,West,Carrier D,Road,150.5,253.0,117,4281,2704.66,1.0,0,0.07739701912921018,0.1885509018648731,0.15658840343618421,0.32653061224489793,0.8562562562562562,0.45714285714285713
SHP100284,2025-03-28 05:14:39.733110,WH-Kolkata,North,Carrier C,Air,313.9,473.5,113,3422,17865.11,0.4,0,0.17327778429761762,0.35707734637725463,0.976741886871814,0.08163265306122448,0.6842842842842843,0.4
SHP100592,2025-06-29 17:21:16.063386,WH-Kolkata,Central,Carrier B,Road,491.3,86.3,134,4543,6507.42,1.6,1,0.27737354770566836,0.061143381228981955,0.3623109816360183,0.5714285714285714,0.9087087087087087,0.7
SHP100227,2025-03-10 21:56:17.814845,WH-Mumbai,West,Carrier A,Road,261.4,129.3,102,1354,3000.66,0.2,0,0.1424715408989555,0.09400794863955977,0.1726014789779357,0.0,0.2702702702702703,0.24285714285714285
SHP100353,2025-04-18 03:58:59.949958,WH-Chennai,East,Carrier B,Road,567.1,53.4,114,742,7003.36,0.2,0,0.321851895317451,0.03599816569856313,0.3891404569203975,0.0,0.14774774774774774,0.4142857142857143
SHP100009,2025-01-03 17:34:28.723936,WH-Kolkata,North,Carrier C,Sea,108.7,124.2,109,2646,1920.16,0.2,0,0.052869381527989666,0.09011005808621217,0.1141483434277246,0.0,0.528928928928929,0.34285714285714286
SHP101010,2025-11-03 14:55:56.797331,WH-Bengaluru,North,Carrier C,Sea,504.6,456.4,116,3956,2693.3,0.5,0,0.28517779603332943,0.3440079486395597,0.15597384756404134,0.12244897959183672,0.7911911911911912,0.44285714285714284
SHP100030,2025-01-10 02:34:55.746455,WH-Kolkata,South,Carrier A,Road,581.7,262.9,124,2892,7275.77,1.4,0,0.3304189649102218,0.1961173952919596,0.40387735525934526,0.48979591836734687,0.5781781781781782,0.5571428571428572
SHP101091,2025-11-28 05:06:15.312760,WH-Mumbai,South,Carrier B,Rail,631.0,177.4,105,477,4452.35,0.2,0,0.3593474944255369,0.13077040660348516,0.25113533584687225,0.0,0.0946946946946947,0.2857142857142857
SHP100691,2025-07-29 18:40:32.026688,WH-Kolkata,West,Carrier C,Sea,303.8,269.9,120,2160,2107.07,2.1,1,0.1673512498533036,0.20146744114949552,0.12425984325714615,0.7755102040816326,0.43163163163163165,0.5
